run,frequency_hz,gain_db
25,101491.1493579876,-9.539858091590524
25,101880.001656827,-9.43867576003079
25,102270.3438009512,-9.333682237284865
25,102662.1814985402,-9.234204935274866
25,103055.5204796446,-9.135007111184173
25,103450.3664962687,-9.035987598241256
25,103846.7253224552,-8.933907701151359
25,104244.6027543695,-8.840403854110674
25,104644.0046103842,-8.747047357136402
25,105044.9367311643,-8.655271449964033
25,105447.404979753,-8.566235371903833
25,105851.4152416567,-8.480080640604848
25,106256.9734249318,-8.395673974188743
25,106664.0854602706,-8.31586810387889
25,107072.7573010883,-8.239712210110127
25,107482.9949236099,-8.16906356931473
25,107894.8043269576,-8.103830534728644
25,108308.1915332389,-8.041602512401466
25,108723.1625876339,-7.982085298534553
25,109139.7235584843,-7.9301177238136
25,109557.8805373823,-7.880854293196905
25,109977.6396392589,-7.839525625602572
25,110399.0070024742,-7.805603082228922
25,110821.9887889064,-7.779046300180086
25,111246.5911840426,-7.762838814188726
25,111672.8203970687,-7.748074964849183
25,112100.6826609604,-7.743460374086883
25,112530.1842325746,-7.749219242536549
25,112961.3313927404,-7.762717632548824
25,113394.1304463514,-7.78370795566147
25,113828.5877224577,-7.813512207771188
25,114264.7095743582,-7.853326078556384
25,114702.5023796943,-7.898811389213103
25,115141.972540542,-7.953529807095232
25,115583.1264835067,-8.018065204382891
25,116025.9706598164,-8.089408943135556
25,116470.5115454163,-8.164947213822453
25,116916.7556410634,-8.250495758042494
25,117364.7094724218,-8.342881931391126
25,117814.3795901578,-8.443852702215198
25,118265.7725700361,-8.545361881202085
25,118718.8950130155,-8.663565243668657
25,119173.7535453458,-8.781757667336299
25,119630.3548186645,-8.909890574300599
25,120088.7055100941,-9.039328999859933
25,120548.8123223397,-9.175187804452499
25,121010.6819837874,-9.318804628917482
25,121474.3212486019,-9.460570410233446
25,121939.7368968263,-9.611406596829875
25,122406.9357344801,-9.762937012379549
25,122875.9245936599,-9.91977329030465
25,123346.7103326383,-10.07815423370771
25,123819.2998359648,-10.23865682830867
25,124293.7000145663,-10.39745691374293
25,124769.9178058482,-10.5643109606408
25,125247.9601737958,-10.72944637316087
25,125727.834109076,-10.89596858099324
25,126209.5466291399,-11.06345266989626
25,126693.1047783251,-11.22977078561189
25,127178.5156279587,-11.40489808963791
25,127665.7862764611,-11.57642878378664
25,128154.9238494493,-11.74951635292592
25,128645.9354998413,-11.93072783532616
25,129138.828407961,-12.09391384189233
25,129633.6097816426,-12.2746641062888
25,130130.2868563364,-12.44447601299187
25,130628.8668952149,-12.61991474039262
25,131129.3571892781,-12.78626137932634
25,131631.7650574611,-12.95231887482677
25,132136.0978467405,-13.11768290918662
25,132642.3629322421,-13.2869935210263
25,133150.5677173487,-13.45746988421256
25,133660.7196338083,-13.61415903783511
25,134172.826141843,-13.78188611326292
25,134686.8947302576,-13.94528572321079
25,135202.9329165498,-14.11507987888098
25,135720.9482470196,-14.28091313951091
25,136240.9482968797,-14.44740679171719
25,136762.9406703668,-14.61521394345472
25,137286.933000852,-14.78634747482942
25,137812.932950953,-14.95131289704415
25,138340.9482126461,-15.10766870129966
25,138870.9865073782,-15.27182874571491
25,139403.0555861806,-15.42626782060736
25,139937.1632297813,-15.58324230494065
25,140473.3172487198,-15.74696029850612
25,141011.5254834605,-15.89272645774376
25,141551.7958045078,-16.04779789922304
25,142094.1361125211,-16.21426752149081
25,142638.5543384303,-16.36189846313774
25,143185.0584435517,-16.51880157059816
25,143733.6564197047,-16.67007349924436
25,144284.3562893283,-16.82787636842531
25,144837.1661055989,-16.97768888114903
25,145392.0939525474,-17.12795998543594
25,145949.1479451778,-17.26973978605504
25,146508.3362295864,-17.40804451027692
25,147069.6669830796,-17.56031940529359
25,147633.1484142949,-17.69341990678104
25,148198.7887633199,-17.83113210798939
25,148766.5963018134,-17.98346508838503
25,149336.5793331261,-18.11677480205952
25,149908.7461924222,-18.25337468440387
25,150483.1052468008,-18.38927910620063
25,151059.6648954192,-18.5271935388003
25,151638.4335696147,-18.66483933055792
25,152219.4197330285,-18.7960152134356
25,152802.6318817294,-18.93940102347657
25,153388.0785443378,-19.06222160695291
25,153975.7682821508,-19.20721281870565
25,154565.7096892669,-19.33488627487706
25,155157.9113927122,-19.47122093063742
25,155752.3820525661,-19.60739691794596
25,156349.1303620885,-19.74345207692302
25,156948.1650478462,-19.87687319711058
25,157549.4948698409,-20.01876275206368
25,158153.1286216377,-20.14792677145634
25,158759.0751304929,-20.2935267642989
25,159367.3432574836,-20.42572127741179
25,159977.9418976371,-20.54175274695496
25,160590.8799800612,-20.67868671870621
25,161206.1664680743,-20.80877268541653
25,161823.8103593371,-20.92349905449587
25,162443.8206859838,-21.05030507124196
25,163066.2065147539,-21.17713199178014
25,163690.9769471256,-21.31312232136122
25,164318.1411194481,-21.43152961333676
25,164947.7082030757,-21.55089295077988
25,165579.6874045017,-21.67955779160047
25,166214.0879654929,-21.80444942764607
25,166850.9191632253,-21.93767151250193
25,167490.190310419,-22.02521430854215
25,168131.9107554751,-22.16643029384774
25,168776.0898826119,-22.28461485118914
25,169422.7371120022,-22.41864257501121
25,170071.8618999115,-22.5361196670228
25,170723.4737388356,-22.66425258699497
25,171377.5821576401,-22.77124103142125
25,172034.1967216991,-22.90264663242345
25,172693.3270330356,-23.01843624974092
25,173354.9827304616,-23.14348067514598
25,174019.1734897192,-23.2551095144701
25,174685.9090236221,-23.37850054354121
25,175355.1990821975,-23.48720652739513
25,176027.0534528288,-23.59668825317225
25,176701.4819603988,-23.70993995956106
25,177378.494467433,-23.83047584901741
25,178058.1008742444,-23.93957067775318
25,178740.3111190778,-24.04726609239638
25,179425.1351782553,-24.16429735942411
25,180112.5830663223,-24.27040695282701
25,180802.6648361938,-24.37361619489634
25,181495.3905793013,-24.48382264031531
25,182190.7704257407,-24.59322148655538
25,182888.8145444204,-24.67839269996578
25,183589.5331432094,-24.7986287930646
25,184292.9364690875,-24.90324948494438
25,184999.0348082944,-25.01044109803796
25,185707.8384864805,-25.1189072334267
25,186419.3578688579,-25.22054310789348
25,187133.6033603519,-25.32048459778491
25,187850.5854057528,-25.41994818418675
25,188570.3144898693,-25.54004966851204
25,189292.8011376815,-25.6314585053892
25,190018.0559144948,-25.72731424650114
25,190746.0894260942,-25.85682496271733
25,191476.9123188997,-25.94351605148297
25,192210.5352801222,-26.02482993699059
25,192946.9690379192,-26.1550928043237
25,193686.2243615519,-26.23246516192568
25,194428.312061543,-26.35270426567133
25,195173.2429898343,-26.46706088065492
25,195921.0280399459,-26.5463792257302
25,196671.678147135,-26.64895530203779
25,197425.2042885562,-26.74012370073142
25,198181.6174834217,-26.82726287842491
25,198940.9287931628,-26.94153371429516
25,199703.1493215915,-27.06321317089227
25,200468.2902150626,-27.15668780370557
25,201236.3626626371,-27.24642096098466
25,202007.3778962456,-27.33313010446491
25,202781.3471908529,-27.42219861021341
25,203558.2818646222,-27.53158581263042
25,204338.1932790813,-27.63723367342655
25,205121.0928392883,-27.74068365219027
25,205906.9919939985,-27.84234201218315
25,206695.9022358321,-27.92928493972209
25,207487.8351014418,-28.01587754347389
25,208282.8021716819,-28.0982420843041
25,209080.8150717772,-28.18453401532849
25,209881.8854714936,-28.28381819514385
25,210686.0250853084,-28.37600503223922
25,211493.2456725814,-28.47803875330073
25,212303.5590377273,-28.58656693520442
25,213116.9770303881,-28.68393723399476
25,213933.5115456065,-28.7864307915787
25,214753.1745239995,-28.8772141933457
25,215575.9779519336,-28.93165742612202
25,216401.9338616996,-29.03921758055122
25,217231.0543316886,-29.12822533349422
25,218063.351486569,-29.2451418174705
25,218898.8374974633,-29.34162476178576
25,219737.5245821265,-29.45170801097188
25,220579.4250051245,-29.54199253220478
25,221424.5510780137,-29.64260857513735
25,222272.9151595207,-29.74136976479557
25,223124.5296557232,-29.8187348087013
25,223979.4070202318,-29.92220226821543
25,224837.5597543712,-30.01336964112625
25,225699.000407364,-30.11050881104011
25,226563.7415765137,-30.19044730519746
25,227431.7959073887,-30.30590488155881
25,228303.1760940081,-30.40745356485229
25,229177.894879026,-30.48889302783682
25,230055.9650539194,-30.58901715189816
25,230937.3994591738,-30.6702833872589
25,231822.2109844719,-30.77144662553585
25,232710.4125688818,-30.87592343819301
25,233602.0172010464,-30.97311753117354
25,234497.0379193728,-31.06165100674114
25,235395.4878122235,-31.14058051561295
25,236297.3800181079,-31.25219934682872
25,237202.7277258738,-31.35220583905909
25,238111.5441749007,-31.44110932899901
25,239023.8426552936,-31.5174927323035
25,239939.6365080768,-31.66961656827057
25,240858.9391253894,-31.73999214808979
25,241781.7639506811,-31.81653590469556
25,242708.1244789085,-31.89538945041316
25,243638.0342567329,-32.00016564262934
25,244571.5068827181,-32.11502472008537
25,245508.5560075292,-32.21182887765755
25,246449.1953341323,-32.32740086276767
25,247393.4386179952,-32.39641749957758
25,248341.2996672881,-32.50813805320969
25,249292.7923430856,-32.64211788656925
25,250247.9305595697,-32.72457258045389
25,251206.728284233,-32.80868689742096
25,252169.199538083,-32.91002533608525
25,253135.3583958471,-32.99226025140949
25,254105.2189861787,-33.10038472404796
25,255078.7954918634,-33.19834700439299
25,256056.1021500268,-33.26822929409781
25,257037.153252342,-33.37709168370807
25,258021.9631452399,-33.44761458442647
25,259010.5462301175,-33.58537170329461
25,260002.9169635494,-33.67910470374168
25,260999.0898574992,-33.78389130491347
25,261999.0794795312,-33.86020879599427
25,263002.900453024,-33.95984409825854
25,264010.5674573837,-34.07701114865288
25,265022.0952282596,-34.15235201598868
25,266037.4985577583,-34.25739204428238
25,267056.7922946612,-34.35197288817599
25,268079.9913446412,-34.43162794193162
25,269107.1106704804,-34.51563710584532
25,270138.1652922894,-34.56789652244506
25,271173.1702877265,-34.6528708053572
25,272212.1407922187,-34.78385310746858
25,273255.0919991825,-34.88130490648933
25,274302.0391602464,-34.92824668314749
25,275352.997585474,-35.04919798643648
25,276407.9826435875,-35.15778819011435
25,277467.0097621928,-35.23221840697256
25,278530.094428005,-35.32537161289167
25,279597.2521870749,-35.41413271641792
25,280668.4986450161,-35.49725880357478
25,281743.8494672338,-35.59604003479713
25,282823.3203791531,-35.65638360612742
25,283906.9271664497,-35.75506286265942
25,284994.6856752799,-35.84743995620827
25,286086.6118125134,-35.91436342347671
25,287182.7215459651,-36.04418144299223
25,288283.0309046285,-36.09931649934504
25,289387.5559789112,-36.18381824352098
25,290496.3129208688,-36.31362940447458
25,291609.317944442,-36.34801515848437
25,292726.5873256935,-36.48494116211636
25,293848.1374030458,-36.53968761193227
25,294973.9845775203,-36.62194442576507
25,296104.1453129772,-36.69850104168779
25,297238.6361363564,-36.80433587681424
25,298377.4736379185,-36.90166778133985
25,299520.6744714883,-36.98279858509979
25,300668.2553546977,-37.04307714598355
25,301820.2330692305,-37.12492673947453
25,302976.6244610675,-37.20311553813236
25,304137.4464407333,-37.32247477270373
25,305302.7159835433,-37.37794191854834
25,306472.4501298517,-37.48203047614663
25,307646.6659853013,-37.53451296580022
25,308825.380721073,-37.65517977647014
25,310008.6115741376,-37.75511388845334
25,311196.375847507,-37.82514655317274
25,312388.6909104883,-37.91432352639285
25,313585.5741989366,-37.95813846686536
25,314787.0432155109,-38.0834137752324
25,315993.1155299298,-38.16609614727055
25,317203.8087792281,-38.24861006433331
25,318419.1406680153,-38.358920613652
25,319639.1289687341,-38.38542294161073
25,320863.7915219199,-38.49294047586727
25,322093.146236463,-38.60855631878794
25,323327.2110898691,-38.64516983388425
25,324566.0041285228,-38.71637502464304
25,325809.5434679516,-38.83154254154717
25,327057.8472930907,-38.94720900446259
25,328310.9338585488,-39.04460494515546
25,329568.8214888752,-39.05835156069071
25,330831.5285788276,-39.12256215847218
25,332099.0735936414,-39.19272724203655
25,333371.4750692995,-39.30943101229393
25,334648.7516128033,-39.37756885094281
25,335930.9219024448,-39.44761941276951
25,337218.0046880802,-39.55527750833086
25,338510.0187914034,-39.57462587387349
25,339806.9831062219,-39.669236898916
25,341108.9165987324,-39.7386269479986
25,342415.8383077987,-39.83367333149757
25,343727.76734523,-39.87764680405365
25,345044.7228960602,-39.99934114110096
25,346366.7242188287,-40.04580054698017
25,347693.7906458616,-40.17279596227255
25,349025.9415835552,-40.15882628499638
25,350363.1965126589,-40.27170960412878
25,351705.5749885605,-40.3997284039245
25,353053.0966415724,-40.47496654171474
25,354405.7811772181,-40.48639307044022
25,355763.6483765209,-40.5937536182517
25,357126.7180962926,-40.67307700267815
25,358495.0102694249,-40.78384791686261
25,359868.5449051794,-40.83474253378732
25,361247.3420894816,-40.95660544262248
25,362631.4219852136,-41.06552396868602
25,364020.8048325098,-41.0954323748378
25,365415.5109490523,-41.16621869085363
25,366815.560730368,-41.2423147048083
25,368220.9746501272,-41.35390421130508
25,369631.7732604429,-41.34594401464344
25,371047.9771921714,-41.5284549493097
25,372469.6071552135,-41.51165231108383
25,373896.6839388181,-41.66631175552175
25,375329.2284118855,-41.76691970158533
25,376767.2615232734,-41.8876605960166
25,378210.8043021022,-41.82698201182505
25,379659.8778580636,-41.93599236632788
25,381114.5033817284,-42.07308893435471
25,382574.702144857,-42.0786614606219
25,384040.4955007102,-42.21988917105929
25,385511.9048843614,-42.2717281580352
25,386988.9518130103,-42.32077840933715
25,388471.6578862971,-42.38473554548506
25,389960.0447866191,-42.5029467611224
25,391454.1342794471,-42.53013354522227
25,392953.948213644,-42.61412296074646
25,394459.5085217841,-42.77932824317294
25,395970.8372204742,-42.78445917635938
25,397487.9564106752,-42.96018799109923
25,399010.8882780254,-43.02771175648765
25,400539.6550931652,-43.03220791433763
25,402074.2792120621,-43.12156897544001
25,403614.7830763382,-43.17595883536426
25,405161.1892135987,-43.29227647086469
25,406713.5202377604,-43.39026339185249
25,408271.7988493828,-43.50622270413248
25,409836.0478360005,-43.63506829318077
25,411406.2900724558,-43.67846603828571
25,412982.5485212334,-43.78317875499387
25,414564.8462327966,-43.83478649944649
25,416153.2063459235,-43.92712414542202
25,417747.6520880464,-43.99095697099752
25,419348.2067755911,-44.04594765187838
25,420954.8938143171,-44.12794102552262
25,422567.7366996611,-44.29655199761945
25,424186.7590170795,-44.3370989533983
25,425811.9844423945,-44.50144436810608
25,427443.4367421391,-44.51937926131856
25,429081.1397739052,-44.52787233794506
25,430725.1174866928,-44.69856343112281
25,432375.3939212596,-44.73513072453233
25,434031.993210473,-44.83070398273831
25,435694.9395796627,-44.78846813592273
25,437364.2573469753,-44.85466976788108
25,439039.9709237295,-44.95193355126598
25,440722.1048147737,-44.86059908016736
25,442410.6836188434,-44.97060612052736
25,444105.7320289221,-44.97617341352284
25,445807.2748326013,-45.02797391437879
25,447515.3369124437,-45.05024378850473
25,449229.9432463468,-45.01638352163177
25,450951.1189079082,-44.98123858474653
25,452678.8890667921,-45.08286730447124
25,454413.2789890976,-45.12226061740876
25,456154.3140377284,-45.14514501820705
25,457902.019672763,-45.17918644348667
25,459656.4214518278,-45.2488979742172
25,461417.54503047,-45.37318737358889
25,463185.4161625336,-45.45878381450419
25,464960.0607005357,-45.54595973159571
25,466741.5045960441,-45.5945561856762
25,468529.7739000577,-45.62286720378218
25,470324.8947633867,-45.6601003095949
25,472126.8934370353,-45.76433785068254
25,473935.7962725854,-45.81600526236761
25,475751.6297225826,-45.85756017192048
25,477574.4203409222,-45.85174941696242
25,479404.1947832378,-45.96826970948204
25,481240.9798072912,-45.99852897188718
25,483084.8022733641,-46.06783952725578
25,484935.6891446497,-45.93443141451626
25,486793.6674876484,-46.06885986766677
25,488658.7644725626,-46.10153127101925
25,490531.0073736943,-46.22825997489278
25,492410.4235698443,-46.19078575796331
25,494297.0405447123,-46.14542811335787
25,496190.8858872984,-46.18715256945933
25,498091.9872923074,-46.24568966508203
25,500000.3725605534,-46.1808089833558
26,9999.99999962142,-20.04427209814327
26,10038.31391184772,-20.04398770294287
26,10076.77461966102,-20.05304877056085
26,10115.38268549266,-20.04564701007214
26,10154.13867392886,-20.06029584975046
26,10193.04315171898,-20.05806168909161
26,10232.09668778383,-20.05121745132464
26,10271.29985322399,-20.0359693040123
26,10310.65322132811,-20.04010537940855
26,10350.15736758137,-20.01766756191198
26,10389.81286967385,-20.04613181110682
26,10429.62030750898,-20.05808327851495
26,10469.58026321204,-20.02856274338722
26,10509.69332113863,-20.00501065503163
26,10549.96006788329,-20.03779554394161
26,10590.38109228799,-20.04689479038856
26,10630.95698545082,-20.03863920078305
26,10671.68834073456,-20.0660952088183
26,10712.57575377543,-20.02403276187986
26,10753.61982249175,-20.04554151182362
26,10794.82114709269,-20.04802653144142
26,10836.18033008708,-20.04903210509357
26,10877.69797629217,-20.03489982188638
26,10919.37469284252,-20.00337711185977
26,10961.21108919886,-20.03956480039468
26,11003.20777715699,-19.99169551463891
26,11045.36537085675,-20.0578183903666
26,11087.68448679098,-20.03672314839813
26,11130.16574381456,-19.99838878445355
26,11172.80976315343,-20.02004419325067
26,11215.6171684137,-20.02832150428709
26,11258.58858559075,-19.98463854385512
26,11301.72464307841,-19.99181707397619
26,11345.02597167811,-20.00533139505387
26,11388.49320460814,-20.0022572008712
26,11432.12697751289,-20.01586135770161
26,11475.92792847217,-19.99760977902858
26,11519.89669801051,-20.01196583187754
26,11564.03392910653,-20.0087503417023
26,11608.34026720237,-20.01175784505214
26,11652.8163602131,-19.99901456063087
26,11697.46285853622,-19.99684298164205
26,11742.28041506114,-19.99880663325097
26,11787.26968517876,-19.99054882722551
26,11832.43132679102,-20.03384883785381
26,11877.76600032056,-20.0233324765665
26,11923.27436872035,-19.98784306191934
26,11968.95709748339,-19.9811277041552
26,12014.81485465245,-19.98287050692234
26,12060.84831082982,-19.99387336051565
26,12107.05813918714,-19.99455671121413
26,12153.44501547524,-19.98559248587231
26,12200.009618034,-19.99982341180848
26,12246.75262780229,-20.00500273571754
26,12293.67472832793,-19.9640921893143
26,12340.77660577769,-19.97855831804426
26,12388.05894894728,-19.96888383917763
26,12435.52244927148,-20.00503445336363
26,12483.16780083423,-19.98711275886629
26,12530.99570037876,-19.97802844569976
26,12579.00684731781,-19.99004775070689
26,12627.20194374384,-19.97959301718479
26,12675.5816944393,-19.9478338830592
26,12724.14680688693,-19.95652060153941
26,12772.89799128012,-19.9630664195526
26,12821.8359605333,-19.97931404021732
26,12870.96143029233,-19.9634382641105
26,12920.27511894502,-19.94100346994884
26,12969.77774763157,-19.97164234104291
26,13019.47004025517,-19.95602726297875
26,13069.35272349257,-19.9612955436546
26,13119.4265268047,-19.95977769959666
26,13169.69218244733,-19.92766956344379
26,13220.15042548179,-19.95941826763314
26,13270.80199378574,-19.95009137791568
26,13321.6476280639,-19.95440745813028
26,13372.68807185895,-19.93529979080287
26,13423.92407156236,-19.96972561928112
26,13475.35637642533,-19.95383566890722
26,13526.98573856972,-19.92809148752243
26,13578.81291299906,-19.94291452772478
26,13630.83865760962,-19.94109591041944
26,13683.06373320143,-19.93999503454212
26,13735.48890348948,-19.91537003996228
26,13788.11493511482,-19.91720311930612
26,13840.94259765582,-19.92989053865399
26,13893.97266363939,-19.94917036373638
26,13947.20590855232,-19.90572059248126
26,14000.64311085257,-19.92049856266467
26,14054.28505198068,-19.93358676822755
26,14108.1325163712,-19.8989140352617
26,14162.18629146416,-19.92776448676337
26,14216.44716771657,-19.89404016344408
26,14270.91593861399,-19.9149384502428
26,14325.59340068214,-19.93334232162319
26,14380.48035349854,-19.92350266017394
26,14435.57759970421,-19.90810484978601
26,14490.88594501539,-19.91704015729259
26,14546.40619823534,-19.89388011904409
26,14602.13917126616,-19.89801019107098
26,14658.08567912067,-19.91631548637677
26,14714.24653993433,-19.91827059314222
26,14770.62257497716,-19.91544496149679
26,14827.21460866584,-19.88855093145519
26,14884.02346857567,-19.89935839937841
26,14941.04998545273,-19.86788764997209
26,14998.29499322602,-19.90307050024896
26,15055.75932901964,-19.91251359679885
26,15113.44383316504,-19.89614670100704
26,15171.34934921332,-19.90594590171174
26,15229.47672394753,-19.87801624938415
26,15287.82680739511,-19.87470746065296
26,15346.40045284025,-19.86580495616301
26,15405.19851683644,-19.88105828459862
26,15464.22185921893,-19.87916636592941
26,15523.47134311737,-19.88341275418729
26,15582.94783496838,-19.85548910545963
26,15642.65220452822,-19.88830202924889
26,15702.58532488556,-19.87546675377408
26,15762.74807247418,-19.86231079232029
26,15823.14132708586,-19.85826488943525
26,15883.76597188317,-19.87127917559967
26,15944.62289341244,-19.88435732940122
26,16005.7129816167,-19.86344012759692
26,16067.0371298487,-19.86037269151281
26,16128.59623488399,-19.84688304958877
26,16190.39119693399,-19.85765990128797
26,16252.4229196592,-19.86586608045649
26,16314.69231018239,-19.85695293426861
26,16377.20027910188,-19.84251943630158
26,16439.94774050485,-19.84678902880457
26,16502.93561198068,-19.85219059946614
26,16566.16481463443,-19.84915940354757
26,16629.63627310024,-19.85596030792563
26,16693.35091555493,-19.84902619889449
26,16757.30967373147,-19.86109205041696
26,16821.51348293271,-19.82518605250004
26,16885.96328204499,-19.84629657517711
26,16950.6600135519,-19.82572200654704
26,17015.60462354805,-19.83270650398462
26,17080.7980617529,-19.82545627792303
26,17146.24128152468,-19.83041149468489
26,17211.93523987428,-19.82620927577829
26,17277.88089747928,-19.81884671007841
26,17344.07921869802,-19.80160306198729
26,17410.53117158364,-19.82073670085102
26,17477.23772789827,-19.80909723796177
26,17544.19986312728,-19.81373401020851
26,17611.41855649346,-19.79981393880781
26,17678.89479097141,-19.80313289933424
26,17746.62955330188,-19.80436658525354
26,17814.62383400622,-19.79247597943463
26,17882.87862740085,-19.78649700418357
26,17951.39493161181,-19.79855970690416
26,18020.17374858934,-19.78113296944695
26,18089.21608412254,-19.78476947485671
26,18158.52294785411,-19.78141188535399
26,18228.09535329506,-19.78840194952591
26,18297.93431783956,-19.75969844646673
26,18368.04086277983,-19.77516489110586
26,18438.41601332104,-19.79321519619809
26,18509.06079859633,-19.78204357866861
26,18579.97625168186,-19.76974638433737
26,18651.16340961191,-19.77355654078923
26,18722.62331339401,-19.77447114306599
26,18794.35700802425,-19.77964408127636
26,18866.36554250248,-19.74832818261601
26,18938.64996984767,-19.77389551203297
26,19011.21134711333,-19.75267946639447
26,19084.05073540297,-19.755161659054
26,19157.16919988556,-19.74232248921424
26,19230.5678098112,-19.76875414223716
26,19304.24763852667,-19.72931026597468
26,19378.20976349117,-19.75198837505335
26,19452.45526629209,-19.74723725717286
26,19526.98523266076,-19.7331148798129
26,19601.80075248842,-19.73922779002884
26,19676.90291984206,-19.73232327669922
26,19752.29283298053,-19.72311423811867
26,19827.97159437047,-19.72069169319547
26,19903.94031070255,-19.70391646095047
26,19980.20009290759,-19.71624407019311
26,20056.75205617283,-19.72563905268484
26,20133.5973199582,-19.71183695942208
26,20210.73700801275,-19.71635437228592
26,20288.17224839105,-19.69528039075391
26,20365.90417346966,-19.7087507801416
26,20443.93391996375,-19.70161508717081
26,20522.26262894367,-19.69086975779677
26,20600.89144585167,-19.69055843101176
26,20679.82152051862,-19.69508655327217
26,20759.05400718087,-19.69509157719013
26,20838.59006449708,-19.68609807485183
26,20918.43085556517,-19.70324668753968
26,20998.57754793939,-19.68220170332461
26,21079.0313136473,-19.68025511985011
26,21159.79332920699,-19.66672708208445
26,21240.86477564422,-19.69145233345306
26,21322.24683850976,-19.66495446920199
26,21403.94070789664,-19.64766319543111
26,21485.94757845765,-19.67917795590305
26,21568.26864942273,-19.65558561791563
26,21650.90512461657,-19.65330977459581
26,21733.85821247613,-19.65739801043836
26,21817.12912606843,-19.64644470084988
26,21900.71908310818,-19.62529714674319
26,21984.62930597564,-19.65089670693035
26,22068.86102173449,-19.62660220792369
26,22153.41546214978,-19.64253386730384
26,22238.29386370593,-19.62938230534601
26,22323.4974676248,-19.63366238003175
26,22409.02751988388,-19.62458754440548
26,22494.88527123445,-19.6397800935603
26,22581.07197721997,-19.62555213033084
26,22667.58889819432,-19.61757930760084
26,22754.43729934031,-19.60480202536319
26,22841.61845068817,-19.60676405523487
26,22929.13362713408,-19.6202012533403
26,23016.98410845889,-19.60488843213727
26,23105.17117934677,-19.60102102044901
26,23193.69612940402,-19.60306737459045
26,23282.5602531779,-19.61675304621504
26,23371.76485017563,-19.60979637660181
26,23461.31122488333,-19.59253322532491
26,23551.20068678512,-19.59115505666033
26,23641.43455038226,-19.59608596528934
26,23732.01413521238,-19.58126730103095
26,23822.94076586877,-19.59179847862585
26,23914.21577201979,-19.57099936739343
26,24005.84048842823,-19.57976984809206
26,24097.8162549709,-19.55989814254014
26,24190.14441665822,-19.54745516696925
26,24282.82632365384,-19.55368882378251
26,24375.86333129444,-19.5433216555255
26,24469.25680010949,-19.56001812563728
26,24563.00809584124,-19.55145807761945
26,24657.11858946456,-19.54695747613116
26,24751.58965720714,-19.55506829151395
26,24846.42268056946,-19.53348526623698
26,24941.61904634513,-19.54099972111133
26,25037.18014664107,-19.5262314885841
26,25133.10737889792,-19.51586647070051
26,25229.40214591047,-19.50748593137386
26,25326.06585584814,-19.50433548510026
26,25423.09992227564,-19.51304468381894
26,25520.50576417355,-19.50670214517557
26,25618.28480595916,-19.50545875374819
26,25716.43847750723,-19.50062790997824
26,25814.96821417097,-19.49212920883939
26,25913.87545680293,-19.50666827932922
26,26013.16165177618,-19.49090875930739
26,26112.82825100539,-19.47744585520254
26,26212.8767119681,-19.46720575555945
26,26313.30849772599,-19.47427138958058
26,26414.12507694633,-19.48130738322962
26,26515.32792392339,-19.46965614312785
26,26616.91851860008,-19.47164091847684
26,26718.89834658954,-19.45285850342939
26,26821.26889919685,-19.4542012482526
26,26924.0316734409,-19.46231989757256
26,27027.1881720762,-19.44785643158827
26,27130.73990361496,-19.44646323487422
26,27234.68838234903,-19.44017340010212
26,27339.03512837215,-19.43545557391044
26,27443.78166760211,-19.43388477432364
26,27548.92953180308,-19.42309231354094
26,27654.48025860805,-19.40934648539761
26,27760.43539154125,-19.42972138739956
26,27866.79648004079,-19.4187610804824
26,27973.56507948125,-19.40409713831919
26,28080.74275119647,-19.40991071948233
26,28188.33106250238,-19.41310616058248
26,28296.33158671989,-19.40491792197189
26,28404.74590319796,-19.39124546393628
26,28513.5755973366,-19.37656068951385
26,28622.82226061014,-19.38295649625073
26,28732.48749059046,-19.37607293953864
26,28842.57289097037,-19.36992965617669
26,28953.08007158705,-19.36869832078017
26,29064.0106484456,-19.36777892691579
26,29175.36624374267,-19.35863472846567
26,29287.14848589016,-19.35877770258092
26,29399.35900953908,-19.35290831668802
26,29511.9994556034,-19.33778623187657
26,29625.07147128411,-19.33349463046186
26,29738.57671009324,-19.3209642611318
26,29852.51683187809,-19.3203197735317
26,29966.89350284545,-19.33155347745445
26,30081.70839558606,-19.3121203586564
26,30196.96318909896,-19.30861744695383
26,30312.65956881609,-19.31207858282677
26,30428.79922662699,-19.31745066732962
26,30545.38386090344,-19.2926073222161
26,30662.41517652437,-19.27955197535513
26,30779.89488490076,-19.28297189149756
26,30897.82470400068,-19.28795737176068
26,31016.20635837439,-19.27696035582488
26,31135.04157917961,-19.26226730329642
26,31254.33210420679,-19.26296326193868
26,31374.0796779045,-19.27216092539265
26,31494.28605140504,-19.25087301766474
26,31614.95298254993,-19.24105437492051
26,31736.08223591568,-19.24894954065603
26,31857.6755828396,-19.23205521358992
26,31979.73480144567,-19.22223149200156
26,32102.26167667057,-19.22264795237937
26,32225.25800028976,-19.21255284112874
26,32348.7255709437,-19.2153466272459
26,32472.66619416414,-19.20295618803681
26,32597.08168240053,-19.20784125149799
26,32721.97385504652,-19.1963279028281
26,32847.34453846659,-19.18565896936085
26,32973.1955660227,-19.18699814001361
26,33099.52877810116,-19.17517747929539
26,33226.34602213954,-19.16854793666815
26,33353.64915265362,-19.16716690431331
26,33481.44003126458,-19.16368049072331
26,33609.7205267262,-19.1440675084072
26,33738.49251495218,-19.14590730850747
26,33867.75787904359,-19.13921420900361
