run,time,capacitance_value,thermo_volt,temperature_C
81,2026-04-09T16:29:40,1.256941923332468e-10,0.08604913849512741,7.81
82,2026-04-09T16:29:42,1.2552871924860168e-10,0.08169348825140332,7.336
83,2026-04-09T16:29:44,1.2558571293878352e-10,0.0814513751628283,7.31
84,2026-04-09T16:29:47,1.2687287173636909e-10,0.08053540052230801,7.21
85,2026-04-09T16:29:49,8.276880556741516e-11,0.08080494514308612,7.239
86,2026-04-09T16:29:52,1.2366870995596808e-10,0.08061292441766454,7.218
87,2026-04-09T16:29:54,1.250295140081965e-10,0.07900519809550133,7.043
88,2026-04-09T16:29:56,1.2591953797974813e-10,0.07800335083243226,6.934
89,2026-04-09T16:29:59,1.2541105244853553e-10,0.08189266502870396,7.358
90,2026-04-09T16:30:01,1.2520842966800334e-10,0.07295594890706525,6.385
91,2026-04-09T16:30:04,1.2545438993954683e-10,0.06907259808735944,5.962
92,2026-04-09T16:30:06,1.2463455508294426e-10,0.06743624755767996,5.784
93,2026-04-09T16:30:09,1.2405237051874374e-10,0.068968835335113,5.951
94,2026-04-09T16:30:11,1.258026985860869e-10,0.06904993725640907,5.959
95,2026-04-09T16:30:13,1.2530879083608153e-10,0.07135060793552839,6.21
96,2026-04-09T16:30:16,1.246474167980999e-10,0.06763303898435424,5.805
97,2026-04-09T16:30:18,1.2459537844031591e-10,0.06524530300737297,5.545
98,2026-04-09T16:30:21,1.2471989056853515e-10,0.06532521225335586,5.553
99,2026-04-09T16:30:23,1.2461992457884627e-10,0.06571521708076489,5.596
100,2026-04-09T16:30:26,1.2488753594083717e-10,0.06460960706544938,5.475
101,2026-04-09T16:30:28,1.2496530305785737e-10,0.06560072025069985,5.584
102,2026-04-09T16:30:30,1.247629358363049e-10,0.06304720240518691,5.305
103,2026-04-09T16:30:33,1.2471719713235269e-10,0.0660634782722127,5.634
104,2026-04-09T16:30:35,1.2509333464245263e-10,0.06438776945719837,5.451
105,2026-04-09T16:30:38,1.2303653352345952e-10,0.06526200046175745,5.547
106,2026-04-09T16:30:40,1.2455938919167363e-10,0.06182232485855366,5.172
107,2026-04-09T16:30:43,1.2496452388289423e-10,0.06218847617969914,5.211
108,2026-04-09T16:30:45,1.247536934068745e-10,0.06019909375731913,4.995
109,2026-04-09T16:30:47,1.2460737640122352e-10,0.060856257854879914,5.066
110,2026-04-09T16:30:50,1.2466063524925927e-10,0.05595436231772055,4.531
111,2026-04-09T16:30:52,1.2507783587035026e-10,0.054440857345298355,4.366
112,2026-04-09T16:30:55,1.234467998983274e-10,0.050895033639221765,3.979
113,2026-04-09T16:30:57,1.2505775061837966e-10,0.052896342814733543,4.198
114,2026-04-09T16:30:59,1.2502917861431838e-10,0.0594548643618964,4.913
115,2026-04-09T16:31:02,1.24802111499993e-10,0.062485452332680325,5.244
116,2026-04-09T16:31:04,1.25159081763954e-10,0.0636029891011276,5.366
117,2026-04-09T16:31:07,1.2485148143172377e-10,0.05681070319258197,4.625
118,2026-04-09T16:31:09,1.244492210368258e-10,0.05762768578210853,4.714
119,2026-04-09T16:31:11,1.2424496134065985e-10,0.05541646575147752,4.473
120,2026-04-09T16:31:14,1.2463089629213405e-10,0.05535086860925276,4.466
121,2026-04-09T16:31:16,1.246549090614223e-10,0.05491673479525616,4.418
122,2026-04-09T16:31:19,1.2419870393655395e-10,0.054848752302405046,4.411
123,2026-04-09T16:31:21,1.2577521134429683e-10,0.04809701735450744,3.673
124,2026-04-09T16:31:23,1.2460254425985513e-10,0.04599433077737558,3.444
125,2026-04-09T16:31:26,1.243140288375514e-10,0.045588821170895244,3.399
126,2026-04-09T16:31:28,1.2454841596558592e-10,0.04646901555202021,3.496
127,2026-04-09T16:31:31,1.2584945099243725e-10,0.04530496444635901,3.368
128,2026-04-09T16:31:33,1.242657558859731e-10,0.0442100885088621,3.249
129,2026-04-09T16:31:35,1.245421447704394e-10,0.043795037499876344,3.203
130,2026-04-09T16:31:38,1.2412526450622533e-10,0.04394173656339717,3.219
131,2026-04-09T16:31:40,1.2521106784256628e-10,0.04157069804080038,2.96
132,2026-04-09T16:31:43,1.2402937869900195e-10,0.040407839610452356,2.833
133,2026-04-09T16:31:45,1.2407548749742562e-10,0.03974232678569933,2.76
134,2026-04-09T16:31:48,1.2411534947464017e-10,0.038460200824033564,2.62
135,2026-04-09T16:31:50,1.2315155031663663e-10,0.03770046664953952,2.537
136,2026-04-09T16:31:53,1.2408894403721296e-10,0.038454237447467676,2.619
137,2026-04-09T16:31:55,1.2441345106412115e-10,0.03800579152971295,2.57
138,2026-04-09T16:31:57,1.2395006596624038e-10,0.03737725163966843,2.501
139,2026-04-09T16:32:00,1.2395576656130145e-10,0.034767678054436146,2.216
140,2026-04-09T16:32:02,1.2403384582584588e-10,0.032814075891451466,2.002
141,2026-04-09T16:32:05,1.2529557003891589e-10,0.035435576229815524,2.289
142,2026-04-09T16:32:07,1.24098172850703e-10,0.033109859369119476,2.034
143,2026-04-09T16:32:09,1.2455945257394684e-10,0.03431565411074189,2.166
144,2026-04-09T16:32:12,1.2370467957378838e-10,0.032890407111494824,2.01
145,2026-04-09T16:32:14,1.2435218629061866e-10,0.03400198050337622,2.132
146,2026-04-09T16:32:17,1.2413432973788595e-10,0.0325743481535028,1.976
147,2026-04-09T16:32:19,1.241967337518454e-10,0.032204618806417784,1.935
148,2026-04-09T16:32:21,1.241266522952825e-10,0.031523601202593454,1.861
149,2026-04-09T16:32:24,1.2374548049869433e-10,0.031753787538036704,1.886
150,2026-04-09T16:32:26,1.2392793607027264e-10,0.02694611335061836,1.359
151,2026-04-09T16:32:29,1.2383480526295878e-10,0.031392406918143934,1.846
152,2026-04-09T16:32:31,1.2413251442140448e-10,0.02879237473541707,1.562
153,2026-04-09T16:32:34,1.2387455327133416e-10,0.03023431918904862,1.72
154,2026-04-09T16:32:36,1.2402844897875794e-10,0.028761365177274456,1.558
155,2026-04-09T16:32:39,1.2411657550791578e-10,0.029734588232827264,1.665
156,2026-04-09T16:32:41,1.250379213774191e-10,0.030599277834880922,1.76
157,2026-04-09T16:32:44,1.2410309427669376e-10,0.027371898437422715,1.406
158,2026-04-09T16:32:46,1.239943484683393e-10,0.027283640464247583,1.396
159,2026-04-09T16:32:49,1.2410543520793636e-10,0.02672666109299371,1.335
160,2026-04-09T16:32:51,1.2446852434249073e-10,0.028202000455394227,1.497
161,2026-04-09T16:32:54,1.2428286204128256e-10,0.026127938085778624,1.27
162,2026-04-09T16:32:56,1.2367861588391896e-10,0.02701648119409583,1.367
163,2026-04-09T16:32:59,1.2383062869335587e-10,0.028132825287229934,1.489
164,2026-04-09T16:33:01,1.2409280969869614e-10,0.027516212150317187,1.422
165,2026-04-09T16:33:03,1.257605285093593e-10,0.023909562003268547,1.027
166,2026-04-09T16:33:06,1.2358426559153627e-10,0.02707850031038106,1.374
167,2026-04-09T16:33:08,1.2418631198369751e-10,0.0250020525901391,1.146
168,2026-04-09T16:33:11,1.2395591631770614e-10,0.023987085898625082,1.035
169,2026-04-09T16:33:13,1.2316757131055023e-10,0.023139093750955908,0.942
170,2026-04-09T16:33:15,1.240841027078123e-10,0.023914332704521257,1.027
171,2026-04-09T16:33:18,1.2436152998089468e-10,0.024981777109815084,1.144
172,2026-04-09T16:33:20,1.2401082736677854e-10,0.025325267600010193,1.182
173,2026-04-09T16:33:23,1.2375524613409306e-10,0.02526563383435132,1.175
174,2026-04-09T16:33:25,1.2425327419445618e-10,0.024980584434501907,1.144
175,2026-04-09T16:33:28,1.2448135992072237e-10,0.024394980855731774,1.08
176,2026-04-09T16:33:30,1.2346229388550884e-10,0.02388928652294453,1.024
177,2026-04-09T16:33:33,1.2526987938632422e-10,0.022831383520156123,0.908
178,2026-04-09T16:33:35,1.2437375035318093e-10,0.020770440578985472,0.683
179,2026-04-09T16:33:38,1.2308933428733432e-10,0.02039594053064775,0.641
180,2026-04-09T16:33:40,1.2212524103974327e-10,0.021173564834839453,0.727
181,2026-04-09T16:33:43,1.2431589379248234e-10,0.01743214237740176,0.316
182,2026-04-09T16:33:45,1.2404984771700232e-10,0.01696342097932302,0.265
183,2026-04-09T16:33:47,1.234496852386607e-10,0.018377933900751486,0.42
184,2026-04-09T16:33:50,1.2366938542265517e-10,0.020449610919740735,0.647
185,2026-04-09T16:33:52,1.2366793373748563e-10,0.018758397325655096,0.462
186,2026-04-09T16:33:55,1.235083903275913e-10,0.017351040456105693,0.307
187,2026-04-09T16:33:57,1.2358415257684507e-10,0.013086033536183095,-0.161
188,2026-04-09T16:34:00,1.2485228208006498e-10,0.016402863582129612,0.203
189,2026-04-09T16:34:02,1.236915323859004e-10,0.014730732793054813,0.02
190,2026-04-09T16:34:04,1.2388762457293845e-10,0.012484925178341655,-0.227
191,2026-04-09T16:34:07,1.236365879057287e-10,0.01617386992199954,0.178
192,2026-04-09T16:34:09,1.2354791444550935e-10,0.015081379335128986,0.058
193,2026-04-09T16:34:12,1.2449485549786268e-10,0.013601269271475758,-0.104
194,2026-04-09T16:34:14,1.236189588421095e-10,0.014352654718777558,-0.022
195,2026-04-09T16:34:16,1.2352693778166275e-10,0.013978154670439835,-0.063
196,2026-04-09T16:34:19,1.2351544738854916e-10,0.010860501401793954,-0.405
197,2026-04-09T16:34:21,1.232229895984422e-10,0.012729423617543034,-0.2
198,2026-04-09T16:34:24,1.2360730099052693e-10,0.012475383775836235,-0.228
199,2026-04-09T16:34:26,1.2366990281933572e-10,0.015014589517591048,0.051
200,2026-04-09T16:34:29,1.2346815139160918e-10,0.00970241367269864,-0.532
201,2026-04-09T16:34:31,1.234319383187606e-10,0.008900935862243387,-0.62
202,2026-04-09T16:34:33,1.2442155551517035e-10,0.009677367491121913,-0.535
203,2026-04-09T16:34:36,1.2309683156509705e-10,0.012254738842898405,-0.252
204,2026-04-09T16:34:38,1.2317940581490884e-10,0.009529475752287908,-0.551
205,2026-04-09T16:34:41,1.2318974857721056e-10,0.012706762786592662,-0.202
206,2026-04-09T16:34:43,1.2355911300969043e-10,0.01180629292514368,-0.301
207,2026-04-09T16:34:45,1.2290221932822444e-10,0.005984844721524496,-0.94
208,2026-04-09T16:34:48,1.230256624473812e-10,0.009391125415959323,-0.566
209,2026-04-09T16:34:50,1.2315477022418304e-10,0.007375504136689415,-0.788
210,2026-04-09T16:34:52,1.2354818956008863e-10,0.009164517106455605,-0.591
211,2026-04-09T16:34:55,1.2335141817184046e-10,0.011764549289182469,-0.306
212,2026-04-09T16:34:57,1.2272801256257286e-10,0.006563292248415564,-0.877
213,2026-04-09T16:35:00,1.2348158678225177e-10,0.006694486532865085,-0.862
214,2026-04-09T16:35:02,1.2311327377223397e-10,0.0053694242599249264,-1.008
215,2026-04-09T16:35:05,1.2338581719154712e-10,0.005507774596253512,-0.993
216,2026-04-09T16:35:07,1.2400255185048874e-10,0.008079182571464116,-0.71
217,2026-04-09T16:35:10,1.234353074631472e-10,0.006875773180468059,-0.842
218,2026-04-09T16:35:12,1.2359584126141377e-10,0.007055867152757855,-0.823
219,2026-04-09T16:35:15,1.2362283628509578e-10,0.0066467795203379865,-0.868
220,2026-04-09T16:35:17,1.2328863510275482e-10,0.0072788974363220404,-0.798
221,2026-04-09T16:35:19,1.2388877815241465e-10,0.006234113861978585,-0.913
222,2026-04-09T16:35:22,1.234699924424145e-10,0.005151164677613451,-1.032
223,2026-04-09T16:35:24,1.2219808578333058e-10,0.0025797567024028467,-1.315
224,2026-04-09T16:35:27,1.2338777679179603e-10,0.004022893831347574,-1.156
225,2026-04-09T16:35:29,1.235177305642979e-10,0.004655011747331628,-1.086
226,2026-04-09T16:35:31,1.2342435332955734e-10,0.004422440061262023,-1.112
227,2026-04-09T16:35:34,1.2210227941386648e-10,0.004478495800981364,-1.106
228,2026-04-09T16:35:37,1.223052683578821e-10,0.006417785860207914,-0.893
229,2026-04-09T16:35:39,1.2637257361850153e-10,0.0033848125387976324,-1.226
230,2026-04-09T16:35:41,1.3119247844396744e-10,0.006568062949668274,-0.876
231,2026-04-09T16:35:44,1.2350409026690439e-10,0.005491077141869027,-0.995
232,2026-04-09T16:35:46,1.230324213862683e-10,0.004559597722277431,-1.097
233,2026-04-09T16:35:49,1.234310406591478e-10,0.003814175651541518,-1.179
234,2026-04-09T16:35:51,1.237336180749853e-10,0.0035016947194890236,-1.213
235,2026-04-09T16:35:54,1.2342631806543913e-10,0.004250694816164469,-1.131
236,2026-04-09T16:35:56,1.2207744790880438e-10,0.0025117742095517315,-1.322
237,2026-04-09T16:35:59,1.234412645060247e-10,0.005271624884244375,-1.019
238,2026-04-09T16:36:01,1.233038396370082e-10,0.0035219701998130404,-1.211
239,2026-04-09T16:36:04,1.232752768607355e-10,0.0024032407560525826,-1.334
240,2026-04-09T16:36:06,1.2354636104117807e-10,0.003557750459208364,-1.207
241,2026-04-09T16:36:08,1.2333436620405522e-10,0.0029113204394661807,-1.278
242,2026-04-09T16:36:11,1.232976730233576e-10,-0.0008348727192242222,-1.69
243,2026-04-09T16:36:13,1.234862696478412e-10,0.0013870813892253864,-1.446
244,2026-04-09T16:36:16,1.237925476269759e-10,0.002492691404540892,-1.324
245,2026-04-09T16:36:18,1.234708689398481e-10,8.945064848830953e-05,-1.588
246,2026-04-09T16:36:21,1.2370604294506288e-10,0.001622038425921346,-1.42
247,2026-04-09T16:36:23,1.2304481397709216e-10,0.002888659608515809,-1.281
248,2026-04-09T16:36:26,1.2337158669361807e-10,0.0022040639787519467,-1.356
249,2026-04-09T16:36:28,1.2297843917311862e-10,0.0009541402505419683,-1.493
250,2026-04-09T16:36:31,1.2338346328804405e-10,-0.00040431693116715905,-1.643
251,2026-04-09T16:36:33,1.2254922228857828e-10,0.0007716609276258168,-1.513
252,2026-04-09T16:36:36,1.2359242907792888e-10,0.0012117581181882997,-1.465
253,2026-04-09T16:36:38,1.217298468809102e-10,-8.825797317513207e-05,-1.608
254,2026-04-09T16:36:40,1.2356396376385314e-10,-0.0008682676279931911,-1.694
255,2026-04-09T16:36:43,1.2335444197234729e-10,0.00035064654207417334,-1.56
256,2026-04-09T16:36:45,1.2343212345502047e-10,-0.0016291944778004108,-1.777
257,2026-04-09T16:36:48,1.2614468574529144e-10,0.0007323026422909606,-1.518
258,2026-04-09T16:36:50,1.2381671749340083e-10,0.0005295478390507924,-1.54
259,2026-04-09T16:36:53,1.2379370155411695e-10,0.0008169825895265603,-1.508
260,2026-04-09T16:36:55,1.2436914831737716e-10,5.4863064406163176e-05,-1.592
261,2026-04-09T16:36:57,1.2320605316650703e-10,-0.0006655128247530229,-1.671
262,2026-04-09T16:37:00,1.2339438761990275e-10,0.0001741305957239092,-1.579
263,2026-04-09T16:37:02,1.2343546561264507e-10,-0.00021110353043241048,-1.621
264,2026-04-09T16:37:05,1.2303981014371444e-10,-0.0004305557880570632,-1.645
265,2026-04-09T16:37:07,1.233074974529725e-10,-0.0008742310045590784,-1.694
266,2026-04-09T16:37:10,1.2312470112128073e-10,-0.001049554275596165,-1.714
267,2026-04-09T16:37:12,1.2333800853033387e-10,-0.0007609268498072197,-1.682
268,2026-04-09T16:37:15,1.2347174252712356e-10,-0.004082527597006447,-2.047
269,2026-04-09T16:37:17,1.233369155051755e-10,-0.001261850481341753,-1.737
270,2026-04-09T16:37:19,1.2326680884946775e-10,-0.0011127660671945705,-1.721
271,2026-04-09T16:37:22,1.2355731994068662e-10,-0.003100955814261397,-1.939
272,2026-04-09T16:37:24,1.2293767269612094e-10,-0.004628772890441724,-2.107
273,2026-04-09T16:37:27,1.2288724854276186e-10,-0.002567829949271072,-1.881
274,2026-04-09T16:37:29,1.23461920597994e-10,-0.0028254478169174035,-1.909
275,2026-04-09T16:37:32,1.2377072193348666e-10,-0.003723532327740031,-2.008
276,2026-04-09T16:37:34,1.2345620075886303e-10,-0.004157666141736627,-2.055
277,2026-04-09T16:37:36,1.238619167678608e-10,-0.003976379494133653,-2.035
278,2026-04-09T16:37:39,1.2337312091935653e-10,-0.002842145271301888,-1.911
279,2026-04-09T16:37:41,1.2303432374665167e-10,-0.0034682998107200547,-1.98
280,2026-04-09T16:37:44,1.2318202135816732e-10,-0.004787398707094326,-2.125
281,2026-04-09T16:37:46,1.2394458110731566e-10,-0.005702180672301438,-2.225
282,2026-04-09T16:37:49,1.221945040706421e-10,-0.004699140733919194,-2.115
283,2026-04-09T16:37:51,1.2339452843015716e-10,-0.006415400509581559,-2.304
284,2026-04-09T16:37:53,1.2344013037700145e-10,-0.007266970683190266,-2.398
285,2026-04-09T16:37:56,1.229800862687317e-10,-0.008670749526800137,-2.552
286,2026-04-09T16:37:58,1.2322578462699077e-10,-0.008089916649282713,-2.488
287,2026-04-09T16:38:01,1.246676488614235e-10,-0.0077583529122193795,-2.452
288,2026-04-09T16:38:03,1.2119709895890132e-10,-0.009590302193259959,-2.653
289,2026-04-09T16:38:05,1.3913099053857883e-10,-0.008042209636755615,-2.483
290,2026-04-09T16:38:08,1.236694704161558e-10,-0.008120926207425327,-2.492
291,2026-04-09T16:38:11,1.2344326977012486e-10,-0.010947566699655908,-2.803
292,2026-04-09T16:38:13,1.2331145937275535e-10,-0.013546406207069595,-3.089
293,2026-04-09T16:38:15,1.2365277143424388e-10,-0.013157594054973742,-3.046
294,2026-04-09T16:38:18,1.236462298912239e-10,-0.01385888713912209,-3.123
295,2026-04-09T16:38:20,1.2342620628054187e-10,-0.013857694463808912,-3.123
296,2026-04-09T16:38:23,1.2337340583343896e-10,-0.011846843885791714,-2.902
297,2026-04-09T16:38:25,1.2271205582943976e-10,-0.012854654525426668,-3.013
298,2026-04-09T16:38:28,1.2329138274438824e-10,-0.011999506325878428,-2.919
299,2026-04-09T16:38:30,1.235363899814535e-10,-0.014174946097114116,-3.158
300,2026-04-09T16:38:32,1.2367977656298368e-10,-0.011851614587044423,-2.902
301,2026-04-09T16:38:35,1.231302103542435e-10,-0.015890013197463304,-3.347
302,2026-04-09T16:38:37,1.2355282185497003e-10,-0.014444490717892222,-3.188
303,2026-04-09T16:38:40,1.2277240708163893e-10,-0.01487266115532293,-3.235
304,2026-04-09T16:38:42,1.234008304759821e-10,-0.015484503590982968,-3.303
305,2026-04-09T16:38:44,1.244633420145625e-10,-0.016959842953383486,-3.465
306,2026-04-09T16:38:47,1.2702753065880914e-10,-0.016400478231503257,-3.403
307,2026-04-09T16:38:49,1.2340269253244873e-10,-0.016504240983749696,-3.415
308,2026-04-09T16:38:52,1.233782835300966e-10,-0.014279901524673733,-3.17
309,2026-04-09T16:38:54,1.2563779613578641e-10,-0.01824077623973608,-3.606
310,2026-04-09T16:38:57,1.2365342559078944e-10,-0.018571147301486235,-3.643
311,2026-04-09T16:38:59,1.233969229443213e-10,-0.016297908154569996,-3.392
312,2026-04-09T16:39:01,1.235768395649386e-10,-0.01892060116824723,-3.681
313,2026-04-09T16:39:04,1.2347902564741374e-10,-0.019801988224685374,-3.778
314,2026-04-09T16:39:06,1.2365710463397852e-10,-0.01651139703562876,-3.416
315,2026-04-09T16:39:09,1.2295551951180633e-10,-0.018924179194186763,-3.682
316,2026-04-09T16:39:11,1.2355061726888903e-10,-0.018036828761182733,-3.584
317,2026-04-09T16:39:13,1.2389385199724e-10,-0.019074456283647123,-3.698
318,2026-04-09T16:39:16,1.2356632495597206e-10,-0.020045293988573576,-3.805
319,2026-04-09T16:39:18,1.2350209150182278e-10,-0.02001070640449143,-3.801
320,2026-04-09T16:39:21,1.233697779534992e-10,-0.020530712841036802,-3.859
321,2026-04-09T16:39:23,1.2308691655819248e-10,-0.021679259167626697,-3.985
322,2026-04-09T16:39:26,1.233342664519942e-10,-0.020417408686284944,-3.846
323,2026-04-09T16:39:28,1.2343027371650545e-10,-0.019834190458141165,-3.782
324,2026-04-09T16:39:31,1.1537990590090002e-10,-0.022787254533568557,-4.108
325,2026-04-09T16:39:33,1.2338168626836125e-10,-0.021995318125618724,-4.02
326,2026-04-09T16:39:36,1.2352374775215955e-10,-0.022491471055900547,-4.075
327,2026-04-09T16:39:38,1.2365239452226347e-10,-0.02171981012827473,-3.99
328,2026-04-09T16:39:41,1.2348297003520958e-10,-0.021730544206093327,-3.991
329,2026-04-09T16:39:44,1.2360245990027613e-10,-0.02266440897631128,-4.094
330,2026-04-09T16:39:46,1.2313868721130853e-10,-0.025538756481068958,-4.411
331,2026-04-09T16:39:48,1.2346914212960118e-10,-0.022198072928858892,-4.043
332,2026-04-09T16:39:51,1.235179389239463e-10,-0.027206116568891048,-4.595
333,2026-04-09T16:39:53,1.2354986983424057e-10,-0.023625705278732312,-4.2
334,2026-04-09T16:39:56,1.2341750965880754e-10,-0.02538370869035589,-4.394
335,2026-04-09T16:39:58,1.232318087088064e-10,-0.023210654269746556,-4.154
336,2026-04-09T16:40:01,1.2338126464542096e-10,-0.024411678310116258,-4.287
337,2026-04-09T16:40:03,1.2323674593361772e-10,-0.027676030642282967,-4.647
338,2026-04-09T16:40:06,1.2365179960099153e-10,-0.0256687580902053,-4.426
339,2026-04-09T16:40:08,1.232118892395308e-10,-0.02526086313309861,-4.381
340,2026-04-09T16:40:11,1.2323327519110789e-10,-0.02581903517966566,-4.442
341,2026-04-09T16:40:13,1.2680307081239276e-10,-0.025273982561543562,-4.382
342,2026-04-09T16:40:15,1.234427720036794e-10,-0.025259670457785433,-4.38
343,2026-04-09T16:40:18,1.232342424884458e-10,-0.02812566923535087,-4.697
